CustomerID,Segment,Cluster,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Predicted_CLV_12m,Expected_Purchases_12m,Probability_Alive,Churn_Probability,Risk_Level,Recommended_Action
14388,Silver Tier,0,10,8,3212.84,5,5,5,555,2481.3702282175964,0.2129378720432672,0.999677356448153,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14389,Silver Tier,0,65,2,1043.46,3,3,4,334,1337.729323922849,0.0845829059888466,0.9991366486777437,2.2303788574990974e-05,Low,Maintain: Standard loyalty program
14390,Silver Tier,0,10,9,4642.57,5,5,5,555,3596.506247564034,0.2129378720432672,0.999677356448153,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14393,Inactive,1,218,1,67.95,1,1,1,111,403.8449286955369,0.0345700032253114,1.0,0.9999776962114252,High,Low Priority: Automated email only
14395,Silver Tier,0,2,9,3479.91,5,5,5,555,2692.855715655145,0.2401597367554009,0.9997397481730688,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14396,Silver Tier,0,65,2,487.99,3,3,3,333,557.1571809441298,0.0497906953101603,0.9993180189115494,2.2303788574990663e-05,Low,Maintain: Standard loyalty program
14397,Gold Tier,3,3,19,2612.96,5,5,5,555,3440.7888173748893,0.8012200138834016,0.999834501124844,2.2303788574990344e-05,Low,Maintain: VIP loyalty program
14400,Inactive,1,149,1,574.7,2,1,3,213,531.6500917101112,0.0455163720888534,1.0,0.9999776962114252,High,Low Priority: Automated email only
14401,Silver Tier,0,4,13,4051.48,5,5,5,555,3292.2787231832735,0.3596111354951463,0.9997815406115012,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14403,Silver Tier,0,130,4,1475.81,2,4,4,244,1142.254014929379,0.1449174810755181,0.997019526722609,0.9999776962114252,High,Send: Standard win-back offer
14404,Silver Tier,0,34,6,1449.32,3,5,4,354,1312.126416365836,0.1595809417123583,0.9994952745307656,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14406,Silver Tier,0,119,1,156.75,2,1,1,211,616.4772790167465,0.0527830775949187,1.0,0.9999776962114252,High,Send: Standard win-back offer
14407,Silver Tier,0,107,6,2157.73,2,5,5,255,2105.537172152048,0.2021481167597114,0.9972228111544996,0.9999776962114252,High,Send: Standard win-back offer
14408,Silver Tier,0,11,7,2599.03,5,5,5,555,2636.4626054348087,0.2459736842234005,0.9996397245039028,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14409,Silver Tier,0,71,6,2059.4500000000003,3,5,5,355,1597.044782874846,0.1324520682515429,0.999170505340502,2.230378857499173e-05,Low,Maintain: Standard loyalty program
14410,Silver Tier,0,92,9,1100.27,2,5,4,254,1239.1354578247517,0.2186416591945657,0.9979916938091962,0.9999776962114252,High,Send: Standard win-back offer
14411,Inactive,1,311,1,1063.0,1,1,4,114,305.82349107964,0.0261763614312115,1.0,0.9999776962114252,High,Low Priority: Automated email only
14412,Silver Tier,0,43,2,770.03,3,3,3,333,1595.6327755538773,0.155395686898172,0.9990282160958636,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14413,Inactive,1,362,1,121.05,1,1,1,111,268.92956100875483,0.0230175377763945,1.0,0.9999776962114252,High,Low Priority: Automated email only
14414,Silver Tier,0,92,7,1496.98,2,5,4,254,1324.755952667882,0.191595521097127,0.998498722035349,0.9999776962114252,High,Send: Standard win-back offer
14415,Gold Tier,3,1,13,5855.57,5,5,5,555,4203.878869393227,0.3587795085170891,0.9998004440714218,2.2303788574990263e-05,Low,Maintain: VIP loyalty program
14416,Silver Tier,0,22,2,490.22,4,3,3,433,1567.8722503731956,0.1974690152655058,0.9992373945818313,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14418,Silver Tier,0,4,3,1937.25,5,3,4,534,3869.579583624098,0.1916338056899872,0.999534421682319,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14419,Silver Tier,0,11,6,1051.79,5,5,4,554,1038.0235038217404,0.1614463661054622,0.9996335665524824,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14420,Silver Tier,0,99,1,387.52,2,1,2,212,689.8589465351988,0.0590701224336564,1.0,0.9999776962114252,High,Send: Standard win-back offer
14421,Silver Tier,0,57,2,813.11,3,3,3,333,855.2395773667658,0.0782443713931884,0.9992281539352482,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
14422,Silver Tier,0,1,6,4263.64,5,5,5,555,4126.900832425203,0.2080756238736865,0.999680200887116,2.2303788574990263e-05,Low,Maintain: Standard loyalty program
14423,Inactive,1,218,1,265.2,1,1,2,112,403.8449286955369,0.0345700032253114,1.0,0.9999776962114252,High,Low Priority: Automated email only
14424,Silver Tier,0,18,1,322.08,4,1,2,412,1347.594640248632,0.1154514310307538,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14426,Silver Tier,0,24,10,4481.67,4,5,5,455,3598.5892766897496,0.214959404891666,0.9995524660354134,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14427,Silver Tier,0,50,2,363.34,3,3,2,332,1128.2364095087885,0.1659574022992044,0.9987846156620688,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14428,Silver Tier,0,7,5,1224.06,5,4,4,544,1202.7140697026273,0.1469760067034281,0.9996155337201916,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14431,Inactive,1,303,1,470.36,1,1,2,112,312.4173559698087,0.0267409472309883,1.0,0.9999776962114252,High,Low Priority: Automated email only
14432,Silver Tier,0,10,6,2248.5,5,5,5,555,5007.871802540809,0.4425556848886826,0.9995498893676872,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14434,Silver Tier,0,22,6,1372.8,4,5,4,454,3488.269541495291,0.4957621940504779,0.9991814649217317,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14436,Silver Tier,0,99,1,89.06,2,1,1,211,693.9894043708468,0.0594240251799811,1.0,0.9999776962114252,High,Send: Standard win-back offer
14437,Inactive,1,366,1,63.0,1,1,1,111,267.07078577809557,0.0228583976149709,1.0,0.9999776962114252,High,Low Priority: Automated email only
14438,Inactive,1,306,1,131.9,1,1,1,111,309.0852589323376,0.0264556424891204,1.0,0.9999776962114252,High,Low Priority: Automated email only
14439,Inactive,1,320,1,2661.24,1,1,5,115,298.7303885584828,0.0255690379498354,1.0,0.9999776962114252,High,Low Priority: Automated email only
14440,Silver Tier,0,8,5,2357.68,5,4,5,545,1587.198477537838,0.1334270458114446,0.99961427267777,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14441,Silver Tier,0,1,4,1712.89,5,4,4,544,1760.370497798846,0.1417051502860404,0.999607091861766,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14442,Inactive,1,205,2,1589.82,1,3,4,134,1033.9104178885177,0.0568290917205557,0.9979802943964404,0.9999776962114252,High,Low Priority: Automated email only
14443,Silver Tier,0,54,4,1420.2,3,4,4,344,1134.8260231783247,0.1050293255483272,0.999355693163184,2.2303788574990307e-05,Low,Maintain: Standard loyalty program
14446,Silver Tier,0,1,4,1010.35,5,4,4,544,1170.7501045051715,0.1457549591581802,0.999607091861766,2.2303788574990226e-05,Low,Maintain: Standard loyalty program
14447,Silver Tier,0,19,5,1163.23,4,4,4,444,1226.604795679677,0.1315402720071727,0.9995188528658068,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14448,Silver Tier,0,9,2,375.35,5,3,2,532,497.1307629979855,0.0506035203044052,0.9994707347202434,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14449,Silver Tier,0,19,4,885.8,4,4,3,443,813.9218997219804,0.1040956045411532,0.9995391810376784,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14450,Inactive,1,181,3,483.25,1,3,2,132,621.7834375950797,0.086989721703964,0.997435795704226,0.9999776962114252,High,Low Priority: Automated email only
14451,Silver Tier,0,60,2,643.9,3,3,3,333,829.9904300293958,0.0832998855229938,0.9991827033005728,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
14452,Silver Tier,0,11,2,259.05,5,3,2,532,1078.9385768852026,0.1352950022894598,0.9994277802207244,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14453,Inactive,1,190,1,119.93,1,1,1,111,447.49843127294145,0.0383085907025911,1.0,0.9999776962114252,High,Low Priority: Automated email only
14456,Silver Tier,0,5,9,3017.28,5,5,5,555,5145.522469655495,0.4451391660409303,0.999674692133188,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14457,Inactive,1,311,1,113.64,1,1,1,111,305.82349107964,0.0261763614312115,1.0,0.9999776962114252,High,Low Priority: Automated email only
14459,Inactive,1,155,1,1837.92,2,1,4,214,517.4111282486208,0.0442966969343705,1.0,0.9999776962114252,High,Low Priority: Automated email only
14460,Silver Tier,0,110,3,434.34,2,3,2,232,704.5283482503851,0.0894104164540961,0.9988314362901652,0.9999776962114252,High,Send: Standard win-back offer
14461,Inactive,1,148,3,2103.06,2,3,5,235,1651.4717867811846,0.1025652098095885,0.9976179579402816,0.9999776962114252,High,Low Priority: Automated email only
14462,Silver Tier,0,66,11,1980.57,3,5,4,354,1872.4549281735228,0.2593478717202419,0.99881382381759,2.230378857499122e-05,Low,Maintain: Standard loyalty program
14463,Silver Tier,0,98,3,529.62,2,3,3,233,984.353538161887,0.1236371415767078,0.9984507152928176,0.9999776962114252,High,Send: Standard win-back offer
14465,Inactive,1,247,3,1038.44,1,3,4,134,707.5524291290234,0.0588743947870883,0.9962931965070037,0.9999776962114252,High,Low Priority: Automated email only
14466,Silver Tier,0,29,7,2272.4,4,5,5,455,1731.3345215610304,0.1857044337938392,0.9995345445692846,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14467,Silver Tier,0,18,4,596.26,4,4,3,443,769.9760246248989,0.1204914104219399,0.9995321209607032,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14470,Silver Tier,0,12,2,461.19,5,3,2,532,516.6973992444605,0.0615507283034958,0.9994606040484564,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14472,Silver Tier,0,104,8,1852.67,2,5,4,254,1589.5923377575298,0.2210219985280458,0.9976230700016984,0.9999776962114252,High,Send: Standard win-back offer
14473,Silver Tier,0,74,2,234.34,2,3,1,231,512.3519188111909,0.0624124079303066,0.99921517536544,2.230378857499205e-05,Low,Maintain: Standard loyalty program
14474,Silver Tier,0,46,1,547.66,3,1,3,313,1007.7639635956134,0.0863149271016233,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14475,Silver Tier,0,72,3,925.85,3,3,3,333,890.2626785593869,0.0908819982477442,0.9991943952937976,2.2303788574991337e-05,Low,Maintain: Standard loyalty program
14476,Inactive,1,257,1,193.0,1,1,1,111,355.5373916352416,0.0304331941772572,1.0,0.9999776962114252,High,Low Priority: Automated email only
14477,Silver Tier,0,20,4,1309.6,4,4,4,444,1378.7932214961509,0.1254289802823006,0.9995182002107296,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14479,Inactive,1,254,2,316.25,1,3,2,132,408.7432786875896,0.0503867118252466,0.997487368875876,0.9999776962114252,High,Low Priority: Automated email only
14480,Silver Tier,0,11,1,279.05,5,1,2,512,1448.6733665307254,0.1241199846914916,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14481,Inactive,1,165,2,636.51,2,3,3,233,652.6740533354894,0.0614871214084898,0.9984277554135724,0.9999776962114252,High,Low Priority: Automated email only
14482,Silver Tier,0,18,6,2022.81,4,5,4,454,2347.421930579685,0.2269661748391806,0.9995457999562432,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14483,Inactive,1,282,1,137.1,1,1,1,111,331.16030234843294,0.0283458137278725,1.0,0.9999776962114252,High,Low Priority: Automated email only
14484,Silver Tier,0,50,1,321.92,3,1,2,312,973.891045138813,0.0834114029271052,1.0,2.2303788574990148e-05,Low,Maintain: Standard loyalty program
14485,Silver Tier,0,39,1,162.8,3,1,1,311,1083.108434623702,0.0927737784293248,1.0,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14487,Silver Tier,0,27,6,1165.48,4,5,4,454,1098.6762322781108,0.1324991843738358,0.9995259323288652,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14488,Silver Tier,0,68,1,1064.28,3,1,4,314,852.1619817857782,0.0729781175341892,1.0,2.23037885749911e-05,Low,Maintain: Standard loyalty program
14489,Inactive,1,207,1,463.38,1,1,2,112,419.93827542124114,0.0359482394099307,1.0,0.9999776962114252,High,Low Priority: Automated email only
14491,Inactive,1,175,2,340.93,2,3,2,232,449.3358816916155,0.0496479504395604,0.9987181916572506,0.9999776962114252,High,Low Priority: Automated email only
14493,Silver Tier,0,7,5,2383.24,5,4,5,545,3174.3788533338047,0.2585552185348078,0.9995890016170158,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14494,Silver Tier,0,26,1,139.56,4,1,1,411,1232.9005241921468,0.1056164161470964,1.0,2.2303788574990185e-05,Low,Maintain: Standard loyalty program
14495,Silver Tier,0,51,2,123.8,3,3,1,331,846.748999083317,0.1153109643694237,0.9991103094148684,2.2303788574990703e-05,Low,Maintain: Standard loyalty program
14496,Inactive,1,312,2,538.8100000000001,1,3,3,133,460.1586619812946,0.0493670289263119,0.9953194738340924,0.9999776962114252,High,Low Priority: Automated email only
14497,Inactive,1,309,1,475.37,1,1,2,112,306.63246177490436,0.0262456274355752,1.0,0.9999776962114252,High,Low Priority: Automated email only
14498,Silver Tier,0,43,5,1957.32,3,4,4,344,1667.8410381662843,0.1346424316076392,0.9994209982800828,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14499,Silver Tier,0,26,3,808.44,4,3,3,433,1014.9126341588805,0.097718001848794,0.9994471687525496,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14500,Silver Tier,0,88,3,356.85,2,3,2,232,645.5832266539354,0.1313212580878542,0.998558238753078,2.2303788575000133e-05,Low,Maintain: Standard loyalty program
14501,Inactive,1,184,2,251.21,1,3,2,132,488.8373474535931,0.0564114832156053,0.9983677152309864,0.9999776962114252,High,Low Priority: Automated email only
14502,Silver Tier,0,20,11,2429.83,4,5,5,455,2347.488449734886,0.2772237708308824,0.9996077836293984,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14503,Silver Tier,0,3,6,3543.26,5,5,5,555,4428.613025348827,0.2830687903482232,0.9996565993172878,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14504,Silver Tier,0,47,4,673.26,3,4,3,343,900.234462055685,0.1322715457314511,0.999314347709128,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14505,Silver Tier,0,17,8,5859.43,4,5,5,455,3981.6941226200183,0.217869165637873,0.999630565323243,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14506,Silver Tier,0,17,5,1960.65,4,4,4,444,1574.5696695618533,0.1322028650323228,0.9995731737027044,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14507,Silver Tier,0,24,6,1367.88,4,5,4,454,1344.4947629241876,0.1678378916972236,0.99950808902431,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14508,Silver Tier,0,22,2,268.05,4,3,2,432,1103.984361099647,0.1387085419425042,0.999330169324312,2.230378857499007e-05,Low,Maintain: Standard loyalty program
14511,Silver Tier,0,11,5,1314.81,5,4,4,544,2589.059117413359,0.2867117663362076,0.999537972163144,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14512,Inactive,1,188,2,275.28,1,3,2,132,595.7567255045976,0.0726218748247994,0.9970040962872504,0.9999776962114252,High,Low Priority: Automated email only
14513,Silver Tier,0,101,3,455.59,2,3,2,232,775.4657341980416,0.0949259822711701,0.9988772445605826,0.9999776962114252,High,Send: Standard win-back offer
14514,Silver Tier,0,61,3,990.2,3,3,4,334,917.6448809517224,0.08475441948299,0.99929195595954,2.2303788574990544e-05,Low,Maintain: Standard loyalty program
14515,Silver Tier,0,18,6,2076.89,4,5,5,455,2345.0762178732098,0.2017699923574173,0.9995265554522929,2.2303788574989992e-05,Low,Maintain: Standard loyalty program
14517,Silver Tier,0,33,2,330.45,4,3,2,432,759.1962076965385,0.1043446143534314,0.9993039894840464,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14518,Silver Tier,0,64,1,174.37,3,1,1,311,871.382211660038,0.0746253479085986,1.0,2.230378857499106e-05,Low,Maintain: Standard loyalty program
14520,Silver Tier,0,2,2,270.6,5,3,2,532,466.22748464569935,0.0610379275365039,0.9994880485841072,2.230378857499082e-05,Low,Maintain: Standard loyalty program
14522,Silver Tier,0,24,4,974.54,4,4,4,444,1367.6312152704206,0.171937097920484,0.9994366219115662,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14523,Silver Tier,0,108,1,241.09,2,1,1,211,654.7850360665369,0.0560650392389079,1.0,0.9999776962114252,High,Send: Standard win-back offer
14524,Silver Tier,0,32,9,1843.83,4,5,4,454,1524.4759598083635,0.1629310206519282,0.9995049605874128,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14525,Silver Tier,0,20,9,4215.9,4,5,5,455,3201.8883895882877,0.2462768516454015,0.9996274440956636,2.2303788574990107e-05,Low,Maintain: Standard loyalty program
14527,Gold Tier,3,3,55,8507.13,5,5,5,555,6655.443923403305,1.4748456689462042,0.9999251428974,2.230378857499157e-05,Low,Maintain: VIP loyalty program
14528,Silver Tier,0,37,1,364.22,3,1,2,312,1093.3262542128698,0.0936497419097193,1.0,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14529,Silver Tier,0,60,3,578.61,3,3,3,333,1556.7950809086626,0.189313273167985,0.9985936951187196,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
14530,Silver Tier,0,26,6,2862.11,4,5,5,455,2343.5935960873976,0.1915084604652645,0.9995165035742845,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14532,Inactive,1,236,4,932.85,1,4,3,143,870.6165096029158,0.1081028531832778,0.9909326253604884,0.9999776962114252,High,Low Priority: Automated email only
14533,Silver Tier,0,25,7,1949.72,4,5,4,454,1525.8187299706594,0.1945338087088808,0.9995632428308268,2.230378857499003e-05,Low,Maintain: Standard loyalty program
14534,Gold Tier,3,3,18,4397.3,5,5,5,555,3870.274176732978,0.5527817432025461,0.9998342738959906,2.2303788574990385e-05,Low,Maintain: VIP loyalty program
14535,Silver Tier,0,60,3,2854.84,3,3,5,335,2365.4373986292817,0.106941536867489,0.9991973831245432,2.2303788574990463e-05,Low,Maintain: Standard loyalty program
14536,Inactive,1,260,1,170.95,1,1,1,111,353.36972394017306,0.0302475753578867,1.0,0.9999776962114252,High,Low Priority: Automated email only
14537,Silver Tier,0,58,1,355.56,3,1,2,312,919.7889416513344,0.0787741448838927,1.0,2.2303788574990385e-05,Low,Maintain: Standard loyalty program
14538,Silver Tier,0,65,2,388.25,3,3,2,332,669.83535446636,0.0674084051483821,0.9992397972511294,2.2303788574990663e-05,Low,Maintain: Standard loyalty program
